time,seconds_elapsed,z,y,x
1784821985802968600,0.077968505859375,8.257460594177246,5.281961917877197,0.2925400733947754
1784821985812968000,0.087968017578125,8.257280349731445,5.28228759765625,0.291699081659317
1784821985822967800,0.0979677734375,8.257051467895508,5.2826972007751465,0.2907797694206238
1784821985832968000,0.107968017578125,8.2567720413208,5.283196926116943,0.2896963655948639
1784821985842967800,0.1179677734375,8.256446838378906,5.283772945404053,0.2883915603160858
1784821985852968000,0.127968017578125,8.256073951721191,5.284448146820068,0.2866824269294739
1784821985862967800,0.1379677734375,8.257181167602539,5.282721519470215,0.28664106130599976
1784821985872968000,0.147968017578125,8.259047508239746,5.279757022857666,0.2874912619590759
1784821985882967800,0.1579677734375,8.262081146240234,5.274975776672363,0.28807753324508667
1784821985892968000,0.167968017578125,8.265989303588867,5.268804550170898,0.28894859552383423
1784821985902967800,0.1779677734375,8.269974708557129,5.262455940246582,0.2905506491661072
1784821985912968700,0.18796875,8.273865699768066,5.2562150955200195,0.29272928833961487
1784821985922968800,0.19796875,8.277836799621582,5.24979829788208,0.29562458395957947
1784821985932968700,0.20796875,8.281757354736328,5.243481159210205,0.29786285758018494
1784821985942968800,0.21796875,8.285191535949707,5.237966060638428,0.2994554042816162
1784821985952968700,0.22796875,8.287941932678223,5.233471393585205,0.30189505219459534
1784821985962968800,0.23796875,8.290109634399414,5.229775905609131,0.3064076900482178
1784821985972968700,0.24796875,8.292586326599121,5.225490570068359,0.3124529719352722
1784821985982968800,0.25796875,8.29620361328125,5.219345569610596,0.3190278112888336
1784821985992968700,0.26796875,8.301151275634766,5.211028575897217,0.3261618912220001
1784821986002968800,0.27796875,8.307164192199707,5.200958251953125,0.3337709307670593
1784821986012968000,0.287968017578125,8.314128875732422,5.189370632171631,0.3407163619995117
1784821986022967800,0.2979677734375,8.321972846984863,5.176293849945068,0.3479781746864319
1784821986032968000,0.307968017578125,8.330618858337402,5.1616668701171875,0.3582172393798828
1784821986042967800,0.3179677734375,8.340018272399902,5.145394325256348,0.3733084201812744
1784821986052968000,0.327968017578125,8.350425720214844,5.127057075500488,0.39247050881385803
