time,seconds_elapsed,z,y,x
1784821989283498500,3.55849853515625,0.005497787147760391,-0.0507018156349659,-0.02932153269648552
1784821989293498600,3.56849853515625,0.006108652334660292,-0.04459316283464432,-0.010995574295520782
1784821989303498500,3.57849853515625,-0.0006108652451075613,-0.015271631069481373,0.009162978269159794
1784821989313499400,3.58849951171875,-0.005497787147760391,-0.009773843921720982,0.03298672288656235
1784821989323499300,3.598499267578125,-0.015271631069481373,-0.04153883829712868,0.060475658625364304
1784821989333499400,3.60849951171875,-0.027488935738801956,-0.0806342139840126,0.08491026610136032
1784821989343499300,3.618499267578125,-0.03237585723400116,-0.10506882518529892,0.1007927656173706
1784821989353499400,3.62849951171875,-0.03176499158143997,-0.10567969083786011,0.10934487730264664
1784821989363499300,3.638499267578125,-0.02076941914856434,-0.10873401165008545,0.11423180252313614
1784821989373499400,3.64849951171875,0.0012217304902151227,-0.12767083942890167,0.11911872029304504
1784821989383499300,3.658499267578125,0.031154127791523933,-0.15882496535778046,0.12950342893600464
1784821989393499400,3.66849951171875,0.06291911751031876,-0.18631389737129211,0.14966198801994324
1784821989403499300,3.678499267578125,0.07880161702632904,-0.18509216606616974,0.17348572611808777
1784821989413498400,3.688498291015625,0.06902777403593063,-0.1765400618314743,0.21074850857257843
1784821989423498500,3.69849853515625,0.06230825558304787,-0.1869247704744339,0.25473082065582275
1784821989433498400,3.708498291015625,0.07024950534105301,-0.22296582162380219,0.2877175211906433
1784821989443498500,3.71849853515625,0.08552113175392151,-0.24007004499435425,0.294437050819397
1784821989453498400,3.728498291015625,0.11972958594560623,-0.252287358045578,0.3121521472930908
1784821989463498500,3.73849853515625,0.17104226350784302,-0.3439171314239502,0.36590829491615295
1784821989473498400,3.748498291015625,0.15515977144241333,-0.35674530267715454,0.3549126982688904
1784821989483498500,3.75849853515625,0.10201449692249298,-0.30543261766433716,0.3090978264808655
1784821989493498400,3.768498291015625,0.06658431142568588,-0.28588494658470154,0.2217440903186798
1784821989503498500,3.77849853515625,0.039706241339445114,-0.24007004499435425,0.0959058403968811
