time,seconds_elapsed,z,y,x
1784821985811120000,0.0861201171875,8.257901191711426,5.257966041564941,0.22266076505184174
1784821985821139200,0.09613916015625,8.152556419372559,5.243600845336914,0.13168109953403473
1784821985831139300,0.106139404296875,8.1046724319458,5.301061630249023,0.08619125932455063
1784821985841139200,0.11613916015625,8.090307235717773,5.279513835906982,0.0694318488240242
1784821985851139300,0.126139404296875,8.030451774597168,5.296273231506348,0.14844051003456116
1784821985861139200,0.13613916015625,8.011298179626465,5.284302234649658,0.2825157940387726
1784821985871139300,0.146139404296875,8.133402824401855,5.303455829620361,0.31842881441116333
1784821985881139200,0.15613916015625,8.25550651550293,5.2986674308776855,0.3232172429561615
1784821985891139300,0.166139404296875,8.238747596740723,5.269937038421631,0.3734954595565796
1784821985901139200,0.17613916015625,8.2219877243042,5.229235649108887,0.40462008118629456
1784821985911139300,0.186139404296875,8.269871711730957,5.243600845336914,0.4620809257030487
1784821985921139200,0.19613916015625,8.34409236907959,5.200505256652832,0.5578489899635315
1784821985931139300,0.206139404296875,8.408735275268555,5.183745861053467,0.5147533416748047
1784821985941139200,0.21613916015625,8.365639686584473,5.205293655395508,0.3423708379268646
1784821985951139300,0.226139404296875,8.224382400512695,5.24838924407959,0.2322375625371933
1784821985961139200,0.23613916015625,8.04002857208252,5.265148639678955,0.1843535304069519
1784821985971139300,0.246139404296875,7.984961986541748,5.238812446594238,0.10295066982507706
1784821985981139200,0.25613916015625,8.025663375854492,5.2124762535095215,0.1173158809542656
1784821985991139300,0.266139404296875,8.023268699645996,5.166986465454102,0.1628057211637497
1784821986001139200,0.27613916015625,8.008903503417969,5.131073474884033,0.2059013396501541
1784821986011137800,0.2861376953125,8.03763484954834,5.183745861053467,0.22266076505184174
1784821986021138000,0.296137939453125,7.963414192199707,5.159803867340088,0.31842881441116333
1784821986031138000,0.306137939453125,7.958625793457031,5.162198066711426,0.47405192255973816
1784821986041138000,0.316137939453125,8.142979621887207,5.126285076141357,0.6967126727104187
1784821986051138000,0.326137939453125,8.348880767822266,5.011363506317139,0.7972691655158997
1784821986061138000,0.336137939453125,8.521263122558594,5.047276496887207,0.6584054827690125
1784821986071138000,0.346137939453125,8.715193748474121,5.071218490600586,0.5219359993934631
1784821986081138000,0.356137939453125,8.803778648376465,5.071218490600586,0.4381389021873474
