time,seconds_elapsed,z,y,x
1784821985802968600,0.077968505859375,0.24704265594482422,0.01670551300048828,-0.0028416812419891357
1784821985812968000,0.087968017578125,0.0006208419799804688,-0.024321556091308594,-0.06903831660747528
1784821985822967800,0.0979677734375,-0.10449504852294922,-0.03909635543823242,-0.15909866988658905
1784821985832968000,0.107968017578125,-0.152099609375,0.017864704132080078,-0.20350509881973267
1784821985842967800,0.1179677734375,-0.1661396026611328,-0.0042591094970703125,-0.2189597189426422
1784821985852968000,0.127968017578125,-0.22562217712402344,0.011825084686279297,-0.13824191689491272
1784821985862967800,0.1379677734375,-0.24588298797607422,0.0015807151794433594,-0.004125267267227173
1784821985872968000,0.147968017578125,-0.12564468383789062,0.023698806762695312,0.030937552452087402
1784821985882967800,0.1579677734375,-0.0065746307373046875,0.023691654205322266,0.03513970971107483
1784821985892968000,0.167968017578125,-0.02724170684814453,0.0011324882507324219,0.08454686403274536
1784821985902967800,0.1779677734375,-0.04798698425292969,-0.03322029113769531,0.11406943202018738
1784821985912968700,0.18796875,-0.003993988037109375,-0.012614250183105469,0.16935163736343384
1784821985922968800,0.19796875,0.06625556945800781,-0.04929304122924805,0.262224406003952
1784821985932968700,0.20796875,0.12697792053222656,-0.05973529815673828,0.21689048409461975
1784821985942968800,0.21796875,0.08044815063476562,-0.03267240524291992,0.04291543364524841
1784821985952968700,0.22796875,-0.06355953216552734,0.014917850494384766,-0.06965748965740204
1784821985962968800,0.23796875,-0.25008106231689453,0.03537273406982422,-0.12205415964126587
1784821985972968700,0.24796875,-0.30762434005737305,0.013321876525878906,-0.20950230956077576
1784821985982968800,0.25796875,-0.2705402374267578,-0.006869316101074219,-0.20171192288398743
1784821985992968700,0.26796875,-0.27788257598876953,-0.044042110443115234,-0.16335617005825043
1784821986002968800,0.27796875,-0.2982606887817383,-0.0698847770690918,-0.1278695911169052
1784821986012968000,0.287968017578125,-0.27649402618408203,-0.0056247711181640625,-0.11805559694766998
1784821986022967800,0.2979677734375,-0.35855865478515625,-0.01648998260498047,-0.029549360275268555
1784821986032968000,0.307968017578125,-0.3719930648803711,0.0005311965942382812,0.11583468317985535
1784821986042967800,0.3179677734375,-0.1970386505126953,-0.019109249114990234,0.3234042525291443
1784821986052968000,0.327968017578125,-0.001544952392578125,-0.11569356918334961,0.4047986567020416
1784821986062967800,0.3379677734375,0.1593618392944336,-0.059545040130615234,0.24692991375923157
1784821986072968000,0.347968017578125,0.3410778045654297,-0.014335155487060547,0.09572365880012512
1784821986082967800,0.3579677734375,0.41768550872802734,0.006144523620605469,0.0036521553993225098
1784821986092968000,0.367968017578125,0.44956398010253906,-0.08246088027954102,-0.009559333324432373
1784821986102968300,0.37796826171875,0.3699312210083008,-0.1009817123413086,0.04845619201660156
1784821986112969000,0.387968994140625,0.27503204345703125,-0.1320033073425293,0.02729088068008423
1784821986122968800,0.39796875,0.27440738677978516,-0.12138700485229492,0.028570175170898438
1784821986132969000,0.407968994140625,0.2456798553466797,-0.08550310134887695,0.04829663038253784
1784821986142968800,0.41796875,0.20077800750732422,-0.048802852630615234,0.07413220405578613
1784821986152969000,0.427968994140625,0.11826419830322266,-0.05641746520996094,0.08666566014289856
1784821986162968800,0.43796875,0.03173065185546875,-0.09899568557739258,0.05942431092262268
1784821986172969000,0.447968994140625,-0.03501319885253906,-0.10389041900634766,0.004260510206222534
1784821986182968800,0.45796875,0.037077903747558594,-0.04137420654296875,-0.08203187584877014
1784821986192969000,0.467968994140625,0.09438419342041016,-0.060202598571777344,-0.08098381757736206
1784821986202968800,0.47796875,0.07970046997070312,-0.11676454544067383,-0.029236406087875366
1784821986212968000,0.487968017578125,0.01013946533203125,-0.1041402816772461,-0.06669643521308899
1784821986222968000,0.497968017578125,-0.061065673828125,-0.09746074676513672,-0.11031749844551086
1784821986232968000,0.507968017578125,-0.08397197723388672,-0.08652210235595703,-0.12031272053718567
1784821986242968000,0.517968017578125,-0.08824729919433594,-0.07941770553588867,-0.1164236068725586
1784821986252968000,0.527968017578125,-0.07170581817626953,-0.05200481414794922,-0.1370212733745575
1784821986262968000,0.537968017578125,-0.060654640197753906,-0.030664920806884766,-0.09827616810798645
1784821986272968000,0.547968017578125,-0.10738945007324219,-0.025482654571533203,-0.05473610758781433
